,roles,companies,locations,experience,salary,Dates,PresentDate,skills
1389,Dietitian - Clinical Nutrition,Aster Medcity,Kannur,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Budget preparationInterpersonal skillsFinancial AssociateFinancial reportingComplianceExternal auditFinanceFinancial operations
1390,Dialysis Technician - Dialysis,Aster Medcity,Kannur,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Budget preparationInterpersonal skillsFinancial AssociateFinancial reportingComplianceExternal auditFinanceFinancial operations
1391,Desktop Support Engineer - Information Technology,Aster Medcity,Kannur,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Budget preparationInterpersonal skillsFinancial AssociateFinancial reportingComplianceExternal auditFinanceFinancial operations
1392,Consultant - Obstetrics & Gynaecology,Aster Medcity,Kannur,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Budget preparationInterpersonal skillsFinancial AssociateFinancial reportingComplianceExternal auditFinanceFinancial operations
1393,Consultant - Anaesthesiology,Aster Medcity,Kannur,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Budget preparationInterpersonal skillsFinancial AssociateFinancial reportingComplianceExternal auditFinanceFinancial operations
1394,Associate - Pharmacy,Aster Medcity,Kozhikode,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Budget preparationPayment processingFinancial AssociateFinancial reportingComplianceFinanceReconciliationCash flow
1395,Associate - Insurance,Aster Medcity,Kannur,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Customer serviceMS OfficeMicrosoftOfficeInsurance
1396,Associate - Front Office,Aster Medcity,Kozhikode,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Sales strategyClient servicingMarket researchBusiness Development AssociateOfficeFrontResearchSales
1397,Associate - Business Development,Aster Medcity,Kozhikode,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Report generationBillingReconciliationBusiness developmentDevelopmentReportingGeneration
1398,Associate - Billing,Aster Medcity,Kannur,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Report generationBillingReconciliationReportingGeneration
1399,Sr. Process Associate - Accounts Payable,Baruch Business Solutions,Thanjavur,0-1 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Senior Process AssociateAccounts AssociateProcessAccountingAccounts payablePayablesSRSenior
1400,Process Associate - Accounts Payable (Credit balance / Refunds),Baruch Business Solutions,Thanjavur,0-1 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Process AssociateAccounts AssociateBalanceCreditAccounts payableProcessPayablesAccounting
1401,Executive Assistant,Theon Pharmaceuticals,Panchkula,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Senior ExecutiveAssistanceExecutive supportSenior
1402,Resident.Anaesthesiology & Critical Care,Aster Medcity,Kochi,0-4 Yrs,Not disclosed,30+ Days Ago,2024-11-24,anaesthesiologistcritical care medicineintensive careanesthesiologyemergency medicinecritical carenursingmedicine
1403,RMO,DOCTORS DOOR,Thiruvananthapuram,0-5 Yrs,Not disclosed,30+ Days Ago,2024-11-24,opdhealth care servicesemergency medicineinternal medicinemedicinemedical servicespatient caregeneral medicine
1404,RMO Professional,DOCTORS DOOR,Thoothukudi,0-10 Yrs,Not disclosed,30+ Days Ago,2024-11-24,mobopdcmoemergency medicinebachealth care servicesus healthcarecritical care
1405,SURGICAL GASTROENTEROLOGIST,DOCTORS DOOR,Pathanamthitta,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,bpokannadateachingcomputertamilmalayalamarabicenglish typing
1406,SURGICAL GASTROENTEROLOGIST,DOCTORS DOOR,Kottayam,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,bpokannadateachingcomputertamilmalayalamarabicenglish typing
1407,IVF SPECIALIST,DOCTORS DOOR,Kasargode,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,MalayalamDNBLabourManagementIvf
1408,SURGICAL GASTROENTEROLOGIST,DOCTORS DOOR,Alleppey,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,bpokannadateachingcomputertamilmalayalamarabicenglish typing
1409,INTERNAL/GENERAL MEDICINE PHYSICIAN,DOCTORS DOOR,Thoothukudi,0-10 Yrs,Not disclosed,30+ Days Ago,2024-11-24,opdpharmaceuticalemergency medicinehealth care servicesbacinternal medicinecritical careayurveda
1410,RADIOLOGIST,DOCTORS DOOR,Idukki,0-4 Yrs,Not disclosed,30+ Days Ago,2024-11-24,USG.doctorRadiology
1411,Lab Technician,RG Stone Urology & Laparoscopy Hospital,"Siddipet, Chennai",0-1 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Waste managementPathologyQuality improvementPDFManager Quality AssuranceManager TechnologyManager Quality ControlNetwork testing
1412,Medical Representative,Arantis Pharma,"Kochi, Malappuram, Kollam, Kottayam, Wayanad, Alleppey, Kozhikode, Thiruvananthapuram",0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesNetworkingHealthcareMedical RepresentativeMedical
1413,Urologist,DOCTORS DOOR,Kottayam,0-5 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Analytical skillsInterpersonal skillsDiagnosticsUrologyAnalytical SkillAnalyticsAnalyticalInterpersonal
1414,Surgical Oncologist,DOCTORS DOOR,Kottayam,0-5 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Interpersonal skillsSurgicalClinical trialsResearchManagementMonitoringOncologyInterpersonal
1415,Radiologist,DOCTORS DOOR,Wayanad,0-4 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Medical imagingDiagnosticsRadiologyManager TechnologyImagingMedicalTechnologyTechnology management
1416,Radiologist,DOCTORS DOOR,Idukki,0-4 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Medical imagingDiagnosticsRadiologyManager TechnologyImagingMedicalTechnologyTechnology management
1417,Radiologist,DOCTORS DOOR,Kozhikode,0-4 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Medical imagingDiagnosticsRadiologyManager TechnologyManagementMedicalImagingTechnology management
1418,Radiologist,DOCTORS DOOR,Alleppey,0-4 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Medical imagingDiagnosticsRadiologyManager TechnologyManagementMedicalTechnologyImaging
1419,Physician,DOCTORS DOOR,Alleppey,0-5 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Healthcaremedical recordsDoctorMonitoringMedical
1420,Ophthalmologist,DOCTORS DOOR,Kottayam,0-15 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Surgicaleye carevision testingTestingEyeSoftware testingVisionOphthalmology
1421,Neurophysician,DOCTORS DOOR,Malappuram,0-20 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SurgicalDiagnosticsPatient caremedical recordsPhysical therapyMedicalPhysicalTherapy
1422,ENT Surgeon,DOCTORS DOOR,Gudalur,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Head Business DevelopmentSurgicalDiagnosticsCompliancePatient careENT SurgeonBusiness developmentDevelopment
1423,Dermatologist,DOCTORS DOOR,Coimbatore,0-5 Yrs,Not disclosed,30+ Days Ago,2024-11-24,diagnosticsskin carepatient careDermatologySkin
1424,Consultant Radiology,RG Stone Urology & Laparoscopy Hospital,Noida,0-5 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Quality improvementManager Quality AssuranceDiagnosticsConsultingPatient careRadiologyHealthcareResearch
1425,Knowledge Associate Trainee,Acurus,Chennai,0-4 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Typing speedQuality standardsDatabaseKnowledge AssociateData Entry OperatorQualityData entry operationData
1426,AR Analyst,Acurus,Chennai,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Quality standardsClaimsWeb technologiesMedical billingHealthcareAR AnalystManagementResearch
1427,QA Executive,Digidms,Vadodara,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Test case executionManual testingNetworkingVB SCRIPTTest scriptsTesting toolsHealthcareRegression testing
1428,Physician,Highrange Hospital,Kochi,0-5 Yrs,Not disclosed,17 Days Ago,2024-11-24,DNB
1429,Young Professionals,Reliance Life Sciences,Nashik,0-1 Yrs,Not disclosed,17 Days Ago,2024-11-24,Environment managementQADControl systemStandard operating proceduresDownstream processingOccupational healthLife sciencesGMP
1430,General Dentist,Modern Denticare,Bharuch,0-4 Yrs,1-4 Lacs PA,16 Days Ago,2024-11-24,Patient consultRCTExtractionConsultingDentistryPatient careGeneral
1431,Territory Brand Executive,Span Laboratories,Gonda,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Relationship managementSalesStock managementPharmaMarket intelligenceHealthcareLife sciencesCustomer engagement
1432,Procedure Doctor Aesthetics,DOCTORS DOOR,Visakhapatnam,0-4 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Client satisfactionUPSDoctorAestheticsProceduresClient
1433,Marketing Executive (Medical Representative),Tablets India Ltd.,Kota,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMedicalMarketing
1434,Assistant Pharmacist,Trivio Pharmacy,Ahmedabad,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesPharmaInventory managementManagement RepresentativeManagementPharmacyAssistancePharmaceutical
1435,Franchisee Development Executive,Trivio Pharmacy,Ahmedabad,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,PDFSalesComplianceExecutive DevelopmentPharmacyLeasingRepresentativeFranchisee development
1436,Medical Gastroenterologist,DOCTORS DOOR,Alleppey,0-4 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Patient CarePatient ComfortEquipment SterilizationEquipment MaintenancePatient SupportEquipment SetupPatient PreparationTroubleshooting Equipment
1437,COMMUNITY MEDICINE Professional,DOCTORS DOOR,Tiruchirapalli,0-4 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SPMcommunity medicineHospital managementAssistant ProfessorEpidemiologyStatisticsTeachingHospital
1438,COMMUNITY MEDICINE Professional,DOCTORS DOOR,Tiruchirapalli,0-4 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SPMSenior Residentcommunity medicineHospital managementEpidemiologyStatisticsTeachingManagement
1439,Audiologist & Speech Language Pathologist,Aster Medcity,Kannur,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Audiologist & Speech Language Pathologist.ENT.Aster MIMS KannurSpeechLanguagesAudiology
1440,Trainee Pharmacist,Aster Medcity,Kozhikode,0-1 Yrs,Not disclosed,30+ Days Ago,2024-11-24,pharmaceuticalproject managementpharmaceuticsquality controlproductionpurchasemedicinepharmacovigilance
1441,Urology,Preethi Hospitals,Madurai,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,TrainingSUBDiagnosticsGeneral surgeryOncologyendoscopyDNBManagement
1442,Neurology,Preethi Hospitals,Madurai,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,TrainingNeurologyNeuroSUBPediatricsCritical careManagementNeurosurgery
1443,Medical Oncology,Preethi Hospitals,Madurai,0-4 Yrs,Not disclosed,30+ Days Ago,2024-11-24,TrainingSUBPediatricsCritical careOncologyManagementPrincipalMedical
1444,Medical Gastroenterology,Preethi Hospitals,Madurai,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,TrainingSUBPediatricsDiagnosticsGastroenterologyCritical careendoscopyManagement
1445,Pediatrician,PVS Hospital,Kozhikode,0-5 Yrs,Not disclosed,30+ Days Ago,2024-11-24,DNB
1446,Assistant Librarian.Administration.Aster MIMS Academy,Aster Medcity,"Kochi, Thrissur, Kozhikode, Thiruvananthapuram",0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Assistant Librarian.Administration.Aster MIMS Academy
1447,Sr. Process Associate - Accounts Payable,Baruch Business Solutions,Thanjavur,0-1 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Denial managementClaimsPayment postingSenior Process AssociateReconciliationBillingBankingAccounts Associate
1448,Process Associate - Accounts Payable,Baruch Business Solutions,Thanjavur,0-1 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Process AssociateDenial managementClaimsPayment postingReconciliationBillingBankingAccounts Associate
1449,Quality Analyst - Accounts Receivable,Baruch Business Solutions,"Thanjavur, Coimbatore",0-1 Yrs,Not disclosed,30+ Days Ago,2024-11-24,TrainingClaimsMedical billingProcess documentationAR CallingQuality AnalystHealthcareAccounts receivable
1450,AR Trainee,Baruch Business Solutions,"Thanjavur, Coimbatore",0-1 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Analytical skillsBasicQuality standardsClaimsMedical billingPractice ManagementUS healthcareManagement reporting
1451,Coordinator / Executive,Alchemist Hospital,Panchkula,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,financial analysisadministrationback officedocumentationstore keepingauditingaccountingoffice administration
1452,Senior Resident / Attending Consultant,Alchemist Hospital,Panchkula,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,anaesthesiologistpatient safetyanesthesiologydrug safetycritical carenursingmedicinenabh
1453,Junior / Associate Consultant,Alchemist Hospital,Panchkula,0-1 Yrs,Not disclosed,30+ Days Ago,2024-11-24,management consultingproject managementteam managementprogram managementbusiness analysisproblem solvingclient managementmarket research
1454,Staff Nurse,Alchemist Hospital,Panchkula,0-5 Yrs,Not disclosed,30+ Days Ago,2024-11-24,opdhealth care servicesemergency medicinegnmnursingmedicinepatient carehealthcare
1455,General Surgeon - MS / DNB,Anandrishiji Hospital,Ahmednagar,0-5 Yrs,Not disclosed,30+ Days Ago,2024-11-24,opdlaparoscopic surgerycritical careinternal medicinemedicinenursingpatient caregeneral medicine
1456,System Administrator,Anandrishiji Hospital,Ahmednagar,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,serverconfigurationadministrationdisaster recoverynetworkingsystem administrationhigh availabilitytechnical support
1457,Neuro Surgeon,Anandrishiji Hospital,Ahmednagar,0-4 Yrs,Not disclosed,30+ Days Ago,2024-11-24,anatomycptphysiologyorthopedicsorthonursingicdhcpcs
1458,Calling Executive,HCL Healthcare,Chennai,0-5 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Senior ExecutivequeryPackagingCustomer complaintsManagementComplaintsCallingSenior
1459,Customer Care Executive,Modern Diagnostic & Research Centre,Gurugram,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Customer Care ExecutiveDiagnosticsExecutive 2MISSocial mediaqueryCustomer careMedia
1460,Operation Executive,Swasthya Sewak,Jaipur,0-4 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Database managementSales LeadOperation ExecutiveSchedulingMS OfficeCRMmanagementoperations
1461,Doctor Assistance,Skinaa Clinic,Jaipur,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,BasicUsageUPSManagementDoctorSupervisionAssistance
1462,Medical Representative,Skinaa Clinic,Jaipur,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesPharmaHealthcareMedical RepresentativeMedicalPharmaceutical
1463,Sales Marketing,Skinaa Clinic,Jaipur,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Client satisfactionSales strategySalesStrategy formulationTrend analysisMarketing campaignsBusiness planningMarket research
1464,Counsellor,Skinaa Clinic,Jaipur,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,CounsellorMonitoringCounselling
1465,Dietitian,Skinaa Clinic,Jaipur,0-4 Yrs,Not disclosed,30+ Days Ago,2024-11-24,NutritionHealthcareResearchManagementMonitoringCounselling
1466,Beauty Adviser,Skinaa Clinic,Jaipur,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SalesConsultingInventory managementCosmeticsPromotional eventsAdvisingBeautyPromotional
1467,Medical Coder,Globe Centrix,Kolkata,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Health insuranceDiagnosticsCodingBillingHIPAARadiologymedical recordsmicrosoft
1468,Medical Call Center Agent,Globe Centrix,Kolkata,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,TrainingHealth insuranceMS Office PowerpointHIPAAmicrosoftUS healthcareMS OfficePowerpoint
1469,Marketing Executive (Medical Representative),Tablets India Ltd.,Palakkad,0-2 Yrs,Not disclosed,18 Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMedicalMarketing
1470,Marketing Executive (Medical Representative),Tablets India Ltd.,Jamnagar,0-2 Yrs,Not disclosed,18 Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMarketingMedical
1471,Marketing Executive (Medical Representative),Tablets India Ltd.,Ahmedabad,0-2 Yrs,Not disclosed,18 Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMedicalMarketing
1472,Marketing Executive (Medical Representative),Tablets India Ltd.,Kota,0-2 Yrs,Not disclosed,18 Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMedicalMarketing
1473,Marketing Executive (Medical Representative),Tablets India Ltd.,Durg,0-2 Yrs,Not disclosed,18 Days Ago,2024-11-24,SalesMarketing ExecutiveMedical RepresentativeMedicalMarketing
1474,Medical Coders - Freshers (Life Science & Medical Graduate),Dynamed Healthcare Solutions,Kochi(Infopark phase 2 +1),0-1 Yrs,Not disclosed,18 Days Ago,2024-11-24,CPCICDMedical CodingCIC &/Or CCACCS-PCodingLife sciencesCca
1475,Field Service Engineer,Genworks Health,"Visakhapatnam, Hubli, Davangere",0-2 Yrs,2-3 Lacs PA,18 Days Ago,2024-11-24,Service Engineeringservice engineerMRIX-RayRadiologyField ServiceUltrasoundCT Scan
1476,Consultant Cardiac Anesthetist,Ambuja Neotia Healthcare Venture,Siliguri,0-1 Yrs,Not disclosed,18 Days Ago,2024-11-24,DrNBDMConsultingCardiac
1477,RADIOLOGIST,DOCTORS DOOR,Wayanad,0-10 Yrs,Not disclosed,30+ Days Ago,2024-11-24,RadiologyUSGDNBManagement
1478,GYNECOLOGIST,DOCTORS DOOR,Wayanad,0-5 Yrs,Not disclosed,30+ Days Ago,2024-11-24,MalayalamDNBICUManagement
1479,GENERAL SURGEON,DOCTORS DOOR,Malappuram,0-5 Yrs,Not disclosed,30+ Days Ago,2024-11-24,MalayalamGeneral surgeryGeneral SurgeonManagementSurgeonConsultant SurgeonGeneralSurgery
1480,Technician Medical Records,Aster Medcity,Kannur,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Manager Quality AssuranceComplianceCodingBillingHIPAAHealthcaremedical recordsManagement
1481,Pharmacist Pharmacy,Aster Medcity,Kozhikode,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SIDECustomer serviceMonitoringPharmacy
1482,Pharmacist,Aster Medcity,Kannur,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SIDEHealthcarePharmacologyMonitoringPharmacy
1483,Receptionist,Dr. Titoria's Clinics,Noida,0-3 Yrs,Not disclosed,30+ Days Ago,2024-11-24,ReceptionistAppointment schedulingFront deskAdministrative assistantCustomer serviceGreeting visitorsPhone etiquetteScheduling
1484,Pharmacist,Dr. Titoria's Clinics,Noida,0-4 Yrs,Not disclosed,30+ Days Ago,2024-11-24,cosmetologyDermatologyPackagingPharmacy
1485,Plastic Surgeon,Dr. Titoria's Clinics,Noida,0-4 Yrs,Not disclosed,30+ Days Ago,2024-11-24,ConsultingSurgeonSurgeryPlastic SurgeryPlastic
1486,Dermatologist,Dr. Titoria's Clinics,Noida,0-5 Yrs,Not disclosed,30+ Days Ago,2024-11-24,SurgicalDermatologyConsulting
1487,Therapist,Dr. Titoria's Clinics,Noida,0-4 Yrs,Not disclosed,30+ Days Ago,2024-11-24,AdministrationClient satisfactionClient relationship managementManagementDoctorClient relationshipRelationshipRelationship management
1488,Mobile Device Test Engineer,Global Pharma Tek,Chennai,0-2 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Computer scienceJTAG3GLinux kernelDebuggingWindowsJIRAAutomotive
1489,RADIOLOGIST,DOCTORS DOOR,Chennai,0-4 Yrs,Not disclosed,30+ Days Ago,2024-11-24,Medical imagingConsultingPatient careRadiologyHealthcaremedical recordsImagingMedical
